exposure.id	exposure.trait	exposure.sample_size	exposure.sex	year	author	consortium	outcome.id	outcome.sample_size	N_case	mr.pval	mr.b	mr.se
ieu-a-295	Inflammatory bowel disease	2413.0	Males and Females	2015	Liu		ieu-a-1136	50225.0	7333	0.240385604077235	-0.032746471768048	0.0278925176115757
ieu-a-295	Inflammatory bowel disease	2413.0	Males and Females	2015	Liu		ieu-a-1131	32498.0	14910	0.942288915517245	0.00306940746368802	0.0423990535631011
ieu-a-295	Inflammatory bowel disease	2413.0	Males and Females	2015	Liu		ieu-a-1137	22068.0	4480	0.980231172015847	0.000755474142126432	0.0304883767176507
ieu-a-1049	Iron	23986.0	Males and Females	2014	Benyamin		ieu-a-1137	22068.0	4480	3.37136770945951e-54	-0.158549644487637	0.0102278000229906
ieu-a-1049	Iron	23986.0	Males and Females	2014	Benyamin		ieu-a-1128	127442.0	21468	1.30249156432031e-05	-0.0786832759092104	0.0180479223626751
ieu-a-1049	Iron	23986.0	Males and Females	2014	Benyamin		ieu-a-1129	106776.0	61282	0.981322268396526	-0.000805624604301581	0.0344119261562803
ieu-a-1049	Iron	23986.0	Males and Females	2014	Benyamin		ukb-a-519	337199.0	5510	0.717831896106331	0.000394956865980892	0.00109297966767248
ieu-a-1049	Iron	23986.0	Males and Females	2014	Benyamin		ieu-a-1133	69970.0	27078	0.909202542589506	-0.00526514005623649	0.0461674303388374
ieu-a-1049	Iron	23986.0	Males and Females	2014	Benyamin		ieu-a-1126	228951.0	122977	0.274148310243014	-0.0262293890011142	0.0239853377304379
ieu-a-1049	Iron	23986.0	Males and Females	2014	Benyamin		ieu-a-1127	175475.0	69501	0.992329903895294	0.000276817277296879	0.0287955752949308
ieu-a-1049	Iron	23986.0	Males and Females	2014	Benyamin		ieu-a-1131	32498.0	14910	0.116209495650077	-0.104092925300579	0.0662638977527072
ieu-a-1049	Iron	23986.0	Males and Females	2014	Benyamin		ieu-a-1134	21814.0	4226	0.319219336709895	-0.0520619290328795	0.0522676854841282
ieu-a-1049	Iron	23986.0	Males and Females	2014	Benyamin		ieu-a-1135	55149.0	9655	0.384627929498335	-0.0499559934065385	0.0574602550468578
ieu-a-1049	Iron	23986.0	Males and Females	2014	Benyamin		ieu-a-1132	83691.0	38197	0.786910393802704	0.0102999586687077	0.0381021607007212
ieu-a-1049	Iron	23986.0	Males and Females	2014	Benyamin		ieu-a-1136	50225.0	7333	0.0190841926647952	-0.0796674998977849	0.03398954794709
ieu-a-1049	Iron	23986.0	Males and Females	2014	Benyamin		ukb-a-55	337159.0	7480	0.31509320924313	0.0012731263671816	0.00126730652264836
ieu-a-1049	Iron	23986.0	Males and Females	2014	Benyamin		ieu-a-1130	89677.0	46785	0.210544444613192	-0.0318603732166725	0.0254461645580354
ieu-a-965	Lung adenocarcinoma	18336.0	Males and Females	2014	Wang Y		ieu-a-1130	89677.0	46785	4.46402834497299e-05	0.0266647756937297	0.00653220290952291
ieu-a-965	Lung adenocarcinoma	18336.0	Males and Females	2014	Wang Y		ieu-a-1126	228951.0	122977	0.060338420340105	0.0181421053756037	0.00965872551368296
ieu-a-965	Lung adenocarcinoma	18336.0	Males and Females	2014	Wang Y		ieu-a-1128	127442.0	21468	0.483187724429722	0.0218104909963798	0.0311051986455005
ieu-a-965	Lung adenocarcinoma	18336.0	Males and Females	2014	Wang Y		ieu-a-1137	22068.0	4480	0.279410820005227	-0.0661468159064636	0.0611539713429657
ieu-a-965	Lung adenocarcinoma	18336.0	Males and Females	2014	Wang Y		ieu-a-1133	69970.0	27078	2.63580954910248e-41	0.026060968599187	0.00193596598308733
ieu-a-965	Lung adenocarcinoma	18336.0	Males and Females	2014	Wang Y		ieu-a-1129	106776.0	61282	0.1213646247123	0.0225777342659339	0.0145750146583614
ieu-a-965	Lung adenocarcinoma	18336.0	Males and Females	2014	Wang Y		ukb-a-519	337199.0	5510	3.756442064574e-06	-0.00151798501240806	0.000328253990757314
ieu-a-965	Lung adenocarcinoma	18336.0	Males and Females	2014	Wang Y		ukb-a-55	337159.0	7480	0.0673414185726658	-0.00157745456964926	0.000862285134459352
ieu-a-965	Lung adenocarcinoma	18336.0	Males and Females	2014	Wang Y		ieu-a-1134	21814.0	4226	0.132989303828658	-0.0484662902689832	0.0322588683215189
ieu-a-965	Lung adenocarcinoma	18336.0	Males and Females	2014	Wang Y		ieu-a-1127	175475.0	69501	0.151966019391207	0.0160072007721476	0.0111733630956376
ieu-a-965	Lung adenocarcinoma	18336.0	Males and Females	2014	Wang Y		ieu-a-1131	32498.0	14910	5.2027805510487e-08	-0.0315800892211936	0.00580064518145916
ieu-a-965	Lung adenocarcinoma	18336.0	Males and Females	2014	Wang Y		ieu-a-1136	50225.0	7333	0.332791576839688	0.0341235686372826	0.03523319241708
ieu-a-965	Lung adenocarcinoma	18336.0	Males and Females	2014	Wang Y		ieu-a-1135	55149.0	9655	0.0197132608777248	0.0421588157376113	0.0180802463759453
ieu-a-965	Lung adenocarcinoma	18336.0	Males and Females	2014	Wang Y		ieu-a-1132	83691.0	38197	0.592469387083226	0.0141352056815296	0.0264080617697076
ukb-a-393	Maximum heart rate during fitness test	49610.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1132	83691.0	38197	0.958985531750697	0.00861499788152391	0.167520034953034
ukb-a-393	Maximum heart rate during fitness test	49610.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1129	106776.0	61282	0.634947724378059	0.0566979725614797	0.119420851189422
ukb-a-393	Maximum heart rate during fitness test	49610.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1126	228951.0	122977	0.114246427584866	-0.0134981638432676	0.00854643647807215
ukb-a-393	Maximum heart rate during fitness test	49610.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1130	89677.0	46785	0.0187093046447337	-0.299796974790889	0.127504114969012
ukb-a-393	Maximum heart rate during fitness test	49610.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1133	69970.0	27078	0.000101778876232278	-0.449658196306831	0.115703075381163
ukb-a-393	Maximum heart rate during fitness test	49610.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1128	127442.0	21468	1.72433130317785e-06	0.0709688889283702	0.0148367784126849
ukb-a-393	Maximum heart rate during fitness test	49610.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1137	22068.0	4480	0.21932223605466	0.553780787830964	0.450839541093032
ukb-a-393	Maximum heart rate during fitness test	49610.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1135	55149.0	9655	0.511911556149543	0.128778283337775	0.196349029464943
ukb-a-393	Maximum heart rate during fitness test	49610.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1134	21814.0	4226	0.0329533397950077	0.85528267638018	0.401041964595092
ukb-a-393	Maximum heart rate during fitness test	49610.0	Males and Females	2017	Neale	Neale Lab	ukb-a-519	337199.0	5510	0.462866309251344	-0.00141251244642846	0.00192404933394645
ukb-a-393	Maximum heart rate during fitness test	49610.0	Males and Females	2017	Neale	Neale Lab	ukb-a-55	337159.0	7480	0.475090510042447	-0.000676016553086335	0.000946508878081719
ukb-a-393	Maximum heart rate during fitness test	49610.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1136	50225.0	7333	0.00131897858098332	-0.284389053953229	0.088544570348397
ukb-a-393	Maximum heart rate during fitness test	49610.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1127	175475.0	69501	0.116462881323393	-0.116981574513566	0.0745203016773795
ukb-a-393	Maximum heart rate during fitness test	49610.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1131	32498.0	14910	0.00758015331212426	0.563581813196215	0.211061929375957
ukb-a-495	Mineral and other dietary supplements: Calcium	336314.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1131	32498.0	14910	0.5	-6.18945736234882	-6.18945736234882
ukb-a-495	Mineral and other dietary supplements: Calcium	336314.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1128	127442.0	21468	0.648456659223619	-1.10511504412358	2.42399081848113
ukb-a-495	Mineral and other dietary supplements: Calcium	336314.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1129	106776.0	61282	0.404845123315196	1.64136225693604	1.97042453014492
ukb-a-495	Mineral and other dietary supplements: Calcium	336314.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1132	83691.0	38197	0.178895513605611	3.00080676103712	2.23247149961319
ukb-a-495	Mineral and other dietary supplements: Calcium	336314.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1133	69970.0	27078	0.552384686127445	1.07896527627437	1.81585740976508
ukb-a-495	Mineral and other dietary supplements: Calcium	336314.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1126	228951.0	122977	0.143532380656917	1.97429974925558	1.34970630205274
ukb-a-495	Mineral and other dietary supplements: Calcium	336314.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1130	89677.0	46785	0.432693771178476	0.704923111135019	0.898460046901426
ukb-a-495	Mineral and other dietary supplements: Calcium	336314.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1127	175475.0	69501	0.168002009249307	2.22740996110845	1.61564311644082
ukb-a-495	Mineral and other dietary supplements: Calcium	336314.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1135	55149.0	9655	0.207551849416288	-4.51097963381456	3.57921702733899
ukb-a-495	Mineral and other dietary supplements: Calcium	336314.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1136	50225.0	7333	0.279225455386928	1.05079557179463	0.971105733298547
ukb-a-495	Mineral and other dietary supplements: Calcium	336314.0	Males and Females	2017	Neale	Neale Lab	ukb-a-519	337199.0	5510	0.465972593265546	0.0467412631877545	0.06411277965835
ukb-a-495	Mineral and other dietary supplements: Calcium	336314.0	Males and Females	2017	Neale	Neale Lab	ukb-a-55	337159.0	7480	1.32263695235513e-74	0.130828433343837	0.00715909774442126
ukb-a-492	Mineral and other dietary supplements: Fish oil (including cod liver oil)	336314.0	Males and Females	2017	Neale	Neale Lab	ukb-a-55	337159.0	7480	0.00637495647540616	0.0178605631307743	0.00654749938179679
ukb-a-492	Mineral and other dietary supplements: Fish oil (including cod liver oil)	336314.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1127	175475.0	69501	0.74630901231665	-0.0602678151697063	0.186293497806686
ukb-a-492	Mineral and other dietary supplements: Fish oil (including cod liver oil)	336314.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1136	50225.0	7333	0.332540351894012	-1.94882051902012	2.01114656405693
ukb-a-492	Mineral and other dietary supplements: Fish oil (including cod liver oil)	336314.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1134	21814.0	4226	0.5	0.531700934406599	0.531700934406599
ukb-a-492	Mineral and other dietary supplements: Fish oil (including cod liver oil)	336314.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1132	83691.0	38197	0.448113287896488	-0.355028262350801	0.468026644002165
ukb-a-492	Mineral and other dietary supplements: Fish oil (including cod liver oil)	336314.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1128	127442.0	21468	0.5	-2.23270192713663	-2.23270192713663
ukb-a-492	Mineral and other dietary supplements: Fish oil (including cod liver oil)	336314.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1130	89677.0	46785	0.955935251057889	0.0561715032772058	1.01658538247163
ukb-a-492	Mineral and other dietary supplements: Fish oil (including cod liver oil)	336314.0	Males and Females	2017	Neale	Neale Lab	ukb-a-519	337199.0	5510	0.589882900230147	-0.0167397429342683	0.0310567067774872
ukb-a-492	Mineral and other dietary supplements: Fish oil (including cod liver oil)	336314.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1129	106776.0	61282	4.52746787657388e-15	-0.95278845015389	0.121538623124261
ukb-a-492	Mineral and other dietary supplements: Fish oil (including cod liver oil)	336314.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1131	32498.0	14910	0.5	-3.59476066522722	-3.59476066522722
ukb-a-492	Mineral and other dietary supplements: Fish oil (including cod liver oil)	336314.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1135	55149.0	9655	2.55858472213844e-07	-4.49331547118253	0.871919374403175
ukb-a-492	Mineral and other dietary supplements: Fish oil (including cod liver oil)	336314.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1126	228951.0	122977	3.00693981179882e-05	-1.00121135059035	0.239929479046625
ukb-a-492	Mineral and other dietary supplements: Fish oil (including cod liver oil)	336314.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1133	69970.0	27078	0.327181033396704	0.834869358785369	0.852074676710808
ukb-a-494	Mineral and other dietary supplements: Glucosamine	336314.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1135	55149.0	9655	0.352372379528619	-1.2584444220634	1.35316968456367
ukb-a-494	Mineral and other dietary supplements: Glucosamine	336314.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1129	106776.0	61282	0.0735831716507309	-1.47364798743544	0.823636738341011
ukb-a-494	Mineral and other dietary supplements: Glucosamine	336314.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1128	127442.0	21468	3.36184775718076e-19	0.811124987679667	0.0905661655190386
ukb-a-494	Mineral and other dietary supplements: Glucosamine	336314.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1126	228951.0	122977	5.1543215295548e-35	-0.133423381448065	0.0108074916262059
ukb-a-494	Mineral and other dietary supplements: Glucosamine	336314.0	Males and Females	2017	Neale	Neale Lab	ukb-a-55	337159.0	7480	0.392199524857043	-0.0395887260773165	0.0462682231277969
ukb-a-494	Mineral and other dietary supplements: Glucosamine	336314.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1133	69970.0	27078	0.972428159008747	0.0505156560145406	1.46155052078163
ukb-a-494	Mineral and other dietary supplements: Glucosamine	336314.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1131	32498.0	14910	0.000134919577748858	4.96151726234382	1.29974486507216
ukb-a-494	Mineral and other dietary supplements: Glucosamine	336314.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1127	175475.0	69501	0.446278815983804	-0.494215802898169	0.648889324648411
ukb-a-494	Mineral and other dietary supplements: Glucosamine	336314.0	Males and Females	2017	Neale	Neale Lab	ukb-a-519	337199.0	5510	0.595048709942253	0.0194131391037011	0.036522847170295
ukb-a-494	Mineral and other dietary supplements: Glucosamine	336314.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1132	83691.0	38197	0.224409594899736	-1.58638687581433	1.30579078775704
ukb-a-494	Mineral and other dietary supplements: Glucosamine	336314.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1134	21814.0	4226	0.5	1.19683115934579	1.19683115934579
ukb-a-494	Mineral and other dietary supplements: Glucosamine	336314.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1136	50225.0	7333	0.189406293999775	1.95458846230681	1.48939468962969
ukb-a-494	Mineral and other dietary supplements: Glucosamine	336314.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1130	89677.0	46785	0.79346336559755	-0.152786276562326	0.58356373914428
ukb-a-494	Mineral and other dietary supplements: Glucosamine	336314.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1137	22068.0	4480	1.063022571678e-71	4.24543139388394	0.237098424676699
ukb-a-493	Mineral and other dietary supplements: None of the above	336314.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1137	22068.0	4480	4.19019391015668e-210	1.7405472575849	0.0562667575976407
ukb-a-493	Mineral and other dietary supplements: None of the above	336314.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1133	69970.0	27078	0.417265207417437	-1.13714916478254	1.40185438542605
ukb-a-493	Mineral and other dietary supplements: None of the above	336314.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1128	127442.0	21468	0.131509423187402	-1.12999938381584	0.749248889962895
ukb-a-493	Mineral and other dietary supplements: None of the above	336314.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1135	55149.0	9655	0.387068741948884	-1.33306187986741	1.54120923265999
ukb-a-493	Mineral and other dietary supplements: None of the above	336314.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1129	106776.0	61282	0.622619531243845	-0.483170354251981	0.981771812867857
ukb-a-493	Mineral and other dietary supplements: None of the above	336314.0	Males and Females	2017	Neale	Neale Lab	ukb-a-55	337159.0	7480	0.953750740389598	-0.00218674823573286	0.0377042793168238
ukb-a-493	Mineral and other dietary supplements: None of the above	336314.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1126	228951.0	122977	0.748908073027614	-0.224188866698049	0.700416220609326
ukb-a-493	Mineral and other dietary supplements: None of the above	336314.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1130	89677.0	46785	0.680720503376672	-0.485210570154044	1.17918345736207
ukb-a-493	Mineral and other dietary supplements: None of the above	336314.0	Males and Females	2017	Neale	Neale Lab	ukb-a-519	337199.0	5510	0.653980458331755	-0.0146078183205592	0.0325893252095289
ukb-a-493	Mineral and other dietary supplements: None of the above	336314.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1131	32498.0	14910	0.0	1.38980136065847	0.00291374523689083
ukb-a-493	Mineral and other dietary supplements: None of the above	336314.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1127	175475.0	69501	0.882717036180405	-0.123115996388936	0.834538884740924
ukb-a-493	Mineral and other dietary supplements: None of the above	336314.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1136	50225.0	7333	0.0	-2.5986128974828	0.0636556179070626
ukb-a-493	Mineral and other dietary supplements: None of the above	336314.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1132	83691.0	38197	0.864043018558434	0.188636006788562	1.10165360006381
ukb-a-493	Mineral and other dietary supplements: None of the above	336314.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1134	21814.0	4226	0.5	-0.283956460009465	-0.283956460009465
ukb-a-11	Morning/evening person (chronotype)	301143.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1134	21814.0	4226	0.0675139820844021	0.405767444732563	0.221944656313767
ukb-a-11	Morning/evening person (chronotype)	301143.0	Males and Females	2017	Neale	Neale Lab	ukb-a-55	337159.0	7480	0.651597955120961	-0.00443988860760255	0.00979327840494648
ukb-a-11	Morning/evening person (chronotype)	301143.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1128	127442.0	21468	0.0233876541662929	0.180944704839162	0.0798153263332399
ukb-a-11	Morning/evening person (chronotype)	301143.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1137	22068.0	4480	0.219884879182923	0.359149587481453	0.292744985875204
ukb-a-11	Morning/evening person (chronotype)	301143.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1133	69970.0	27078	0.000654996478418628	0.316664605066721	0.0929246950540166
ukb-a-11	Morning/evening person (chronotype)	301143.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1129	106776.0	61282	0.00151209419623721	0.191989316987171	0.0605195435439403
ukb-a-11	Morning/evening person (chronotype)	301143.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1135	55149.0	9655	0.493105786069693	0.124197100035811	0.18120979127892
ukb-a-11	Morning/evening person (chronotype)	301143.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1132	83691.0	38197	1.54076724362389e-05	0.31872902934734	0.0737324531724102
ukb-a-11	Morning/evening person (chronotype)	301143.0	Males and Females	2017	Neale	Neale Lab	ukb-a-519	337199.0	5510	0.897988880718229	-0.000992729698697556	0.0077154019569339
ukb-a-11	Morning/evening person (chronotype)	301143.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1126	228951.0	122977	0.0149158228468327	0.179027552166343	0.0735402326272557
ukb-a-11	Morning/evening person (chronotype)	301143.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1130	89677.0	46785	0.0125453506523728	0.188552264396062	0.0755290243182425
ukb-a-11	Morning/evening person (chronotype)	301143.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1136	50225.0	7333	0.351399743713818	0.196398960379156	0.21075615885737
ukb-a-11	Morning/evening person (chronotype)	301143.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1131	32498.0	14910	0.476543567893871	0.13547465062136	0.190307393528553
ukb-a-11	Morning/evening person (chronotype)	301143.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1127	175475.0	69501	4.23474095718848e-06	0.261791480643566	0.0569171827222304
ukb-a-103	Non-cancer illness code  self-reported: crohns disease	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1127	175475.0	69501	0.0866911442094427	8.30242538687652	4.84638745376141
ukb-a-103	Non-cancer illness code  self-reported: crohns disease	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1129	106776.0	61282	0.509598697444618	-33.0802158956693	45.7431175088995
ukb-a-103	Non-cancer illness code  self-reported: crohns disease	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1128	127442.0	21468	0.188537615966919	8.41567260793779	6.40015235063694
ukb-a-103	Non-cancer illness code  self-reported: crohns disease	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1134	21814.0	4226	0.009638488245162	32.4747122101708	12.5455905181857
ukb-a-103	Non-cancer illness code  self-reported: crohns disease	337159.0	Males and Females	2017	Neale	Neale Lab	ukb-a-55	337159.0	7480	0.0184412018304858	0.44235777374265	0.18770711795033
ukb-a-103	Non-cancer illness code  self-reported: crohns disease	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1133	69970.0	27078	0.0351721804834688	15.4087732162206	7.31531946169148
ukb-a-103	Non-cancer illness code  self-reported: crohns disease	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1137	22068.0	4480	1.13551676616833e-34	26.2067407141111	2.13379975090058
ukb-a-103	Non-cancer illness code  self-reported: crohns disease	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1131	32498.0	14910	0.00941889719868209	24.5307077868128	9.44773914325088
ukb-a-103	Non-cancer illness code  self-reported: crohns disease	337159.0	Males and Females	2017	Neale	Neale Lab	ukb-a-519	337199.0	5510	0.574766489524653	0.0880935099540238	0.157016682211508
ukb-a-103	Non-cancer illness code  self-reported: crohns disease	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1135	55149.0	9655	0.700700730152791	-5.64083661333431	13.8523811752842
ukb-a-103	Non-cancer illness code  self-reported: crohns disease	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1132	83691.0	38197	0.57681303645148	-32.1239355045324	52.9506045217946
ukb-a-103	Non-cancer illness code  self-reported: crohns disease	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1136	50225.0	7333	0.683659342455771	3.11181635138582	7.63683252067816
ukb-a-103	Non-cancer illness code  self-reported: crohns disease	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1126	228951.0	122977	0.000338377134212634	11.1532808607165	3.11196790906736
ukb-a-103	Non-cancer illness code  self-reported: crohns disease	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1130	89677.0	46785	0.000283885709586824	14.7148658365569	4.05415413781568
ukb-a-102	Non-cancer illness code  self-reported: diverticular disease/diverticulitis	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1130	89677.0	46785	0.393803289567899	3.60697626733626	4.22986447871148
ukb-a-102	Non-cancer illness code  self-reported: diverticular disease/diverticulitis	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1133	69970.0	27078	0.543170027565938	-3.03399294899057	4.98990409433351
ukb-a-102	Non-cancer illness code  self-reported: diverticular disease/diverticulitis	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1128	127442.0	21468	0.135042249486911	3.39362927344289	2.27072968679479
ukb-a-102	Non-cancer illness code  self-reported: diverticular disease/diverticulitis	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1127	175475.0	69501	1.80138361565474e-11	-3.22652141108162	0.480045868284147
ukb-a-102	Non-cancer illness code  self-reported: diverticular disease/diverticulitis	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1129	106776.0	61282	0.230865865594786	-3.96188766768243	3.30672216828784
ukb-a-102	Non-cancer illness code  self-reported: diverticular disease/diverticulitis	337159.0	Males and Females	2017	Neale	Neale Lab	ukb-a-55	337159.0	7480	0.360511492650385	-0.116731433764844	0.127660321656019
ukb-a-102	Non-cancer illness code  self-reported: diverticular disease/diverticulitis	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1134	21814.0	4226	0.946736887300971	-0.492762604773593	7.3761258861068
ukb-a-102	Non-cancer illness code  self-reported: diverticular disease/diverticulitis	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1126	228951.0	122977	0.378563015443803	-1.2191595813799	1.38454787588421
ukb-a-102	Non-cancer illness code  self-reported: diverticular disease/diverticulitis	337159.0	Males and Females	2017	Neale	Neale Lab	ukb-a-519	337199.0	5510	0.00145482935094104	0.117937333565981	0.0370459007424977
ukb-a-102	Non-cancer illness code  self-reported: diverticular disease/diverticulitis	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1137	22068.0	4480	0.5	14.625381304584	14.625381304584
ukb-a-102	Non-cancer illness code  self-reported: diverticular disease/diverticulitis	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1131	32498.0	14910	0.776231816955617	-1.81008291613117	6.36830638280285
ukb-a-102	Non-cancer illness code  self-reported: diverticular disease/diverticulitis	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1136	50225.0	7333	0.5	13.2914179548253	13.2914179548253
ukb-a-102	Non-cancer illness code  self-reported: diverticular disease/diverticulitis	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1135	55149.0	9655	0.0295322774610112	-3.88314651449506	1.78428212490626
ukb-a-102	Non-cancer illness code  self-reported: diverticular disease/diverticulitis	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1132	83691.0	38197	0.325703794303873	-3.65406629000893	3.71800012509668
ukb-a-109	Non-cancer illness code  self-reported: hiatus hernia	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1132	83691.0	38197	0.197865997324712	4.96965812084982	3.85946325171924
ukb-a-109	Non-cancer illness code  self-reported: hiatus hernia	337159.0	Males and Females	2017	Neale	Neale Lab	ukb-a-55	337159.0	7480	2.39445481762972e-48	0.280310386126145	0.0191850596360844
ukb-a-109	Non-cancer illness code  self-reported: hiatus hernia	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1128	127442.0	21468	0.851401977833114	-0.568248975095027	3.03341304504145
ukb-a-109	Non-cancer illness code  self-reported: hiatus hernia	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1130	89677.0	46785	0.5	6.69494962727458	6.69494962727458
ukb-a-109	Non-cancer illness code  self-reported: hiatus hernia	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1133	69970.0	27078	0.5	8.70532396502251	8.70532396502251
ukb-a-109	Non-cancer illness code  self-reported: hiatus hernia	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1129	106776.0	61282	0.0418321345942289	4.95212373201803	2.43325331861585
ukb-a-109	Non-cancer illness code  self-reported: hiatus hernia	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1127	175475.0	69501	0.5	2.60744040046254	2.60744040046254
ukb-a-109	Non-cancer illness code  self-reported: hiatus hernia	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1135	55149.0	9655	0.194609519466849	-3.31361850482691	2.55470903723689
ukb-a-109	Non-cancer illness code  self-reported: hiatus hernia	337159.0	Males and Females	2017	Neale	Neale Lab	ukb-a-519	337199.0	5510	4.37679706876725e-07	0.248564859981516	0.0492032854639166
ukb-a-109	Non-cancer illness code  self-reported: hiatus hernia	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1126	228951.0	122977	0.5	3.32543123537251	3.32543123537251
ukb-a-109	Non-cancer illness code  self-reported: hiatus hernia	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1136	50225.0	7333	0.5	6.72644045336713	6.72644045336713
